state,district,year,quarter,transaction_type,transaction_count,transaction_amount
Nagaland,,2022,1,Insurance,242.0,529223.0
Nagaland,,2022,2,Insurance,186.0,380878.0
Nagaland,,2022,3,Insurance,210.0,439669.0
Nagaland,,2022,4,Insurance,367.0,700864.0
Nagaland,,2023,1,Insurance,320.0,704957.0
Nagaland,,2023,2,Insurance,269.0,628890.0
Nagaland,,2023,3,Insurance,268.0,632287.0
Nagaland,,2023,4,Insurance,331.0,822973.0
Nagaland,,2024,1,Insurance,526.0,925684.0
Nagaland,,2024,2,Insurance,418.0,685292.0
Nagaland,,2024,3,Insurance,410.0,820539.0
Nagaland,,2024,4,Insurance,568.0,1168417.0
Odisha,,2020,2,Insurance,2981.0,615193.0
Odisha,,2020,3,Insurance,10955.0,2640191.0
Odisha,,2020,4,Insurance,7526.0,4208701.0
Odisha,,2021,1,Insurance,8236.0,4383330.0
Odisha,,2021,2,Insurance,7942.0,5832924.0
Odisha,,2021,3,Insurance,7967.0,6008686.0
Odisha,,2021,4,Insurance,9093.0,10941626.0
Odisha,,2022,1,Insurance,9627.0,14539309.0
Odisha,,2022,2,Insurance,12371.0,16631095.0
Odisha,,2022,3,Insurance,18898.0,23308531.0
Odisha,,2022,4,Insurance,24538.0,33565401.0
Odisha,,2023,1,Insurance,18899.0,29360555.0
Odisha,,2023,2,Insurance,22163.0,31307110.0
Odisha,,2023,3,Insurance,20263.0,29008350.0
Odisha,,2023,4,Insurance,25065.0,39753392.0
Odisha,,2024,1,Insurance,27977.0,40032495.0
Odisha,,2024,2,Insurance,24579.0,36840474.0
Odisha,,2024,3,Insurance,26524.0,40608651.0
Odisha,,2024,4,Insurance,33165.0,46973224.0
Puducherry,,2020,2,Insurance,112.0,22251.0
Puducherry,,2020,3,Insurance,191.0,58399.0
Puducherry,,2020,4,Insurance,234.0,197955.0
Puducherry,,2021,1,Insurance,372.0,351827.0
Puducherry,,2021,2,Insurance,526.0,508277.0
Puducherry,,2021,3,Insurance,561.0,556442.0
Puducherry,,2021,4,Insurance,786.0,946607.0
Puducherry,,2022,1,Insurance,1199.0,1663404.0
Puducherry,,2022,2,Insurance,1156.0,1597786.0
Puducherry,,2022,3,Insurance,1585.0,2025529.0
Puducherry,,2022,4,Insurance,2331.0,2693130.0
Puducherry,,2023,1,Insurance,1955.0,2593091.0
Puducherry,,2023,2,Insurance,1809.0,2614006.0
Puducherry,,2023,3,Insurance,2232.0,2891647.0
Puducherry,,2023,4,Insurance,2447.0,3419395.0
Puducherry,,2024,1,Insurance,2702.0,3793554.0
Puducherry,,2024,2,Insurance,2304.0,3322997.0
Puducherry,,2024,3,Insurance,2600.0,3968523.0
Puducherry,,2024,4,Insurance,2838.0,3896033.0
Punjab,,2020,2,Insurance,2036.0,399452.0
Punjab,,2020,3,Insurance,2488.0,684753.0
Punjab,,2020,4,Insurance,2451.0,1884291.0
Punjab,,2021,1,Insurance,3783.0,2558380.0
Punjab,,2021,2,Insurance,4047.0,3768919.0
Punjab,,2021,3,Insurance,4887.0,5271559.0
Punjab,,2021,4,Insurance,6638.0,9912828.0
Punjab,,2022,1,Insurance,7475.0,13155682.0
Punjab,,2022,2,Insurance,9175.0,15465367.0
Punjab,,2022,3,Insurance,12370.0,19381895.0
Punjab,,2022,4,Insurance,12187.0,21727831.0
Punjab,,2023,1,Insurance,10816.0,23330966.0
Punjab,,2023,2,Insurance,13187.0,24998175.0
Punjab,,2023,3,Insurance,14048.0,24461488.0
Punjab,,2023,4,Insurance,13777.0,28715828.0
Punjab,,2024,1,Insurance,14729.0,28213940.0
Punjab,,2024,2,Insurance,14129.0,27164397.0
Punjab,,2024,3,Insurance,15509.0,30111034.0
Punjab,,2024,4,Insurance,16279.0,31878987.0
Rajasthan,,2020,2,Insurance,5373.0,1095933.0
Rajasthan,,2020,3,Insurance,15235.0,3758527.0
Rajasthan,,2020,4,Insurance,12509.0,6471573.0
Rajasthan,,2021,1,Insurance,17800.0,8074225.0
Rajasthan,,2021,2,Insurance,18281.0,14357445.0
Rajasthan,,2021,3,Insurance,16643.0,12793862.0
Rajasthan,,2021,4,Insurance,19375.0,24455262.0
Rajasthan,,2022,1,Insurance,21517.0,31576932.0
Rajasthan,,2022,2,Insurance,24333.0,33748931.0
Rajasthan,,2022,3,Insurance,33975.0,45565544.0
Rajasthan,,2022,4,Insurance,40926.0,60792838.0
Rajasthan,,2023,1,Insurance,34415.0,61441050.0
Rajasthan,,2023,2,Insurance,37170.0,61301449.0
Rajasthan,,2023,3,Insurance,39960.0,64328784.0
Rajasthan,,2023,4,Insurance,49741.0,94701652.0
Rajasthan,,2024,1,Insurance,59127.0,102926410.0
Rajasthan,,2024,2,Insurance,55241.0,95504657.0
Rajasthan,,2024,3,Insurance,64533.0,108827800.0
Rajasthan,,2024,4,Insurance,73530.0,127930986.0
Sikkim,,2020,2,Insurance,21.0,4789.0
Sikkim,,2020,3,Insurance,94.0,28000.0
Sikkim,,2020,4,Insurance,67.0,70214.0
Sikkim,,2021,1,Insurance,122.0,111777.0
Sikkim,,2021,2,Insurance,93.0,122064.0
Sikkim,,2021,3,Insurance,106.0,140552.0
Sikkim,,2021,4,Insurance,195.0,503532.0
Sikkim,,2022,1,Insurance,239.0,685987.0
Sikkim,,2022,2,Insurance,160.0,383709.0
Sikkim,,2022,3,Insurance,243.0,474940.0
Sikkim,,2022,4,Insurance,306.0,667214.0
Sikkim,,2023,1,Insurance,260.0,688605.0
Sikkim,,2023,2,Insurance,270.0,628191.0
Sikkim,,2023,3,Insurance,251.0,698251.0
Sikkim,,2023,4,Insurance,324.0,793745.0
Sikkim,,2024,1,Insurance,400.0,880182.0
Sikkim,,2024,2,Insurance,685.0,1590554.0
Sikkim,,2024,3,Insurance,461.0,1029398.0
Sikkim,,2024,4,Insurance,599.0,1381680.0
Tamil Nadu,,2020,2,Insurance,5473.0,1075552.0
Tamil Nadu,,2020,3,Insurance,8026.0,2257373.0
Tamil Nadu,,2020,4,Insurance,10290.0,8993575.0
Tamil Nadu,,2021,1,Insurance,14406.0,11180849.0
Tamil Nadu,,2021,2,Insurance,17682.0,16444344.0
Tamil Nadu,,2021,3,Insurance,23107.0,23402918.0
Tamil Nadu,,2021,4,Insurance,33037.0,42184290.0
Tamil Nadu,,2022,1,Insurance,47621.0,64969045.0
Tamil Nadu,,2022,2,Insurance,46714.0,61835120.0
Tamil Nadu,,2022,3,Insurance,64356.0,79747520.0
Tamil Nadu,,2022,4,Insurance,125491.0,146457790.0
Tamil Nadu,,2023,1,Insurance,90690.0,116710222.0
Tamil Nadu,,2023,2,Insurance,79698.0,105328191.0
Tamil Nadu,,2023,3,Insurance,91069.0,114625593.0
Tamil Nadu,,2023,4,Insurance,104871.0,139433796.0
Tamil Nadu,,2024,1,Insurance,111521.0,148976175.0
Tamil Nadu,,2024,2,Insurance,97348.0,135972378.0
Tamil Nadu,,2024,3,Insurance,116867.0,162128271.0
Tamil Nadu,,2024,4,Insurance,127002.0,173784251.0
Telangana,,2020,2,Insurance,19003.0,3419453.0
Telangana,,2020,3,Insurance,34395.0,8406543.0
Telangana,,2020,4,Insurance,20961.0,11339099.0
Telangana,,2021,1,Insurance,28298.0,14810947.0
Telangana,,2021,2,Insurance,28870.0,20935651.0
Telangana,,2021,3,Insurance,27080.0,20925217.0
Telangana,,2021,4,Insurance,34848.0,38845492.0
Telangana,,2022,1,Insurance,36325.0,51942016.0
Telangana,,2022,2,Insurance,45600.0,58056956.0
Telangana,,2022,3,Insurance,51465.0,64798126.0
Telangana,,2022,4,Insurance,64655.0,88544127.0
Telangana,,2023,1,Insurance,54508.0,82678207.0
Telangana,,2023,2,Insurance,55118.0,79238968.0
Telangana,,2023,3,Insurance,61523.0,84397465.0
Telangana,,2023,4,Insurance,63993.0,105605522.0
Telangana,,2024,1,Insurance,67388.0,105607539.0
Telangana,,2024,2,Insurance,56941.0,96037304.0
Telangana,,2024,3,Insurance,64873.0,110715264.0
Telangana,,2024,4,Insurance,78498.0,124755619.0
Tripura,,2020,2,Insurance,88.0,22054.0
Tripura,,2020,3,Insurance,249.0,61642.0
Tripura,,2020,4,Insurance,244.0,149765.0
Tripura,,2021,1,Insurance,360.0,191531.0
Tripura,,2021,2,Insurance,381.0,409934.0
Tripura,,2021,3,Insurance,494.0,649961.0
Tripura,,2021,4,Insurance,702.0,1022508.0
Tripura,,2022,1,Insurance,907.0,1493401.0
Tripura,,2022,2,Insurance,1021.0,1509105.0
Tripura,,2022,3,Insurance,1590.0,2105984.0
Tripura,,2022,4,Insurance,1508.0,2112534.0
Tripura,,2023,1,Insurance,1642.0,2404958.0
Tripura,,2023,2,Insurance,1563.0,2163813.0
Tripura,,2023,3,Insurance,2071.0,2899393.0
Tripura,,2023,4,Insurance,2237.0,3169741.0
Tripura,,2024,1,Insurance,2637.0,3417568.0
Tripura,,2024,2,Insurance,2188.0,2869489.0
Tripura,,2024,3,Insurance,2516.0,3323343.0
Tripura,,2024,4,Insurance,2794.0,3765732.0
Uttar Pradesh,,2020,2,Insurance,9884.0,1912266.0
Uttar Pradesh,,2020,3,Insurance,18131.0,4436969.0
Uttar Pradesh,,2020,4,Insurance,17470.0,14180417.0
Uttar Pradesh,,2021,1,Insurance,24103.0,18027573.0
Uttar Pradesh,,2021,2,Insurance,25952.0,25137571.0
Uttar Pradesh,,2021,3,Insurance,32799.0,32641118.0
Uttar Pradesh,,2021,4,Insurance,44132.0,59654951.0
Uttar Pradesh,,2022,1,Insurance,45996.0,73014969.0
Uttar Pradesh,,2022,2,Insurance,55133.0,77434953.0
Uttar Pradesh,,2022,3,Insurance,64514.0,87703512.0
Uttar Pradesh,,2022,4,Insurance,77022.0,116755813.0
Uttar Pradesh,,2023,1,Insurance,73080.0,127110494.0
Uttar Pradesh,,2023,2,Insurance,74194.0,122522457.0
Uttar Pradesh,,2023,3,Insurance,78940.0,121483170.0
Uttar Pradesh,,2023,4,Insurance,92125.0,165509877.0
Uttar Pradesh,,2024,1,Insurance,103701.0,176442664.0
Uttar Pradesh,,2024,2,Insurance,92458.0,159894258.0
Uttar Pradesh,,2024,3,Insurance,92930.0,157303596.0
Uttar Pradesh,,2024,4,Insurance,116589.0,199179867.0
Uttarakhand,,2020,2,Insurance,660.0,134899.0
Uttarakhand,,2020,3,Insurance,1403.0,418543.0
Uttarakhand,,2020,4,Insurance,1756.0,1961891.0
Uttarakhand,,2021,1,Insurance,2607.0,2719327.0
Uttarakhand,,2021,2,Insurance,2742.0,3265717.0
Uttarakhand,,2021,3,Insurance,4111.0,4646571.0
Uttarakhand,,2021,4,Insurance,5529.0,7849020.0
Uttarakhand,,2022,1,Insurance,5339.0,8824948.0
Uttarakhand,,2022,2,Insurance,5773.0,9168313.0
Uttarakhand,,2022,3,Insurance,6784.0,10070172.0
Uttarakhand,,2022,4,Insurance,8750.0,13817747.0
Uttarakhand,,2023,1,Insurance,7552.0,13599026.0
Uttarakhand,,2023,2,Insurance,8051.0,14034915.0
Uttarakhand,,2023,3,Insurance,7856.0,12636749.0
Uttarakhand,,2023,4,Insurance,10040.0,19045152.0
Uttarakhand,,2024,1,Insurance,11533.0,19531483.0
Uttarakhand,,2024,2,Insurance,10311.0,17754447.0
Uttarakhand,,2024,3,Insurance,10487.0,17860144.0
Uttarakhand,,2024,4,Insurance,13090.0,23367549.0
West Bengal,,2020,2,Insurance,7619.0,1432764.0
West Bengal,,2020,3,Insurance,12596.0,2878482.0
West Bengal,,2020,4,Insurance,10233.0,7510455.0
West Bengal,,2021,1,Insurance,15488.0,11172042.0
West Bengal,,2021,2,Insurance,15200.0,12396029.0
West Bengal,,2021,3,Insurance,24839.0,21424337.0
West Bengal,,2021,4,Insurance,26320.0,31282871.0
West Bengal,,2022,1,Insurance,38779.0,51160527.0
West Bengal,,2022,2,Insurance,33542.0,41737021.0
West Bengal,,2022,3,Insurance,47853.0,59092307.0
West Bengal,,2022,4,Insurance,54277.0,70466433.0
West Bengal,,2023,1,Insurance,56833.0,77461732.0
West Bengal,,2023,2,Insurance,49792.0,65204280.0
West Bengal,,2023,3,Insurance,58131.0,76359312.0
West Bengal,,2023,4,Insurance,72712.0,100365562.0
West Bengal,,2024,1,Insurance,79576.0,104987909.0
West Bengal,,2024,2,Insurance,67048.0,89476633.0
West Bengal,,2024,3,Insurance,77158.0,107451766.0
West Bengal,,2024,4,Insurance,91719.0,120602777.0
,,2018,1,Recharge & Bill Payments,72550406.0,14472713558.652578
,,2018,1,Peer To Peer Payments,46982705.0,147245883542.77402
,,2018,1,Merchant Payments,5368669.0,4656678915.140091
,,2018,1,Financial Services,3762820.0,815853105.1000277
,,2018,1,Others,5761576.0,4643217301.269438
,,2018,2,Recharge & Bill Payments,92033715.0,24351225616.36898
,,2018,2,Peer To Peer Payments,74558816.0,264767671095.31842
,,2018,2,Merchant Payments,10613941.0,9052859939.339659
,,2018,2,Financial Services,5186569.0,1176991419.239996
,,2018,2,Others,4973199.0,5027454207.140578
,,2018,3,Peer To Peer Payments,202021587.0,425967421714.0399
,,2018,3,Recharge & Bill Payments,102290514.0,31364311860.394596
,,2018,3,Merchant Payments,25175938.0,12433150984.830223
,,2018,3,Financial Services,6218596.0,891447809.4200314
,,2018,3,Others,5594554.0,4449556277.54975
,,2018,4,Peer To Peer Payments,200235002.0,594995709377.7327
,,2018,4,Recharge & Bill Payments,131917248.0,39578607327.024284
,,2018,4,Merchant Payments,71498510.0,30497289208.339787
,,2018,4,Financial Services,5216165.0,868584631.5900131
,,2018,4,Others,8246415.0,5802659774.449921
,,2019,1,Peer To Peer Payments,404841331.0,887893108631.5128
,,2019,1,Recharge & Bill Payments,180504739.0,55473071028.87885
,,2019,1,Merchant Payments,110496541.0,40575915112.522
,,2019,1,Financial Services,4627353.0,603852042.0000324
,,2019,1,Others,8526177.0,5484252454.8204155
,,2019,2,Peer To Peer Payments,384711008.0,1196425281586.9927
,,2019,2,Recharge & Bill Payments,209898072.0,76865848586.98372
,,2019,2,Merchant Payments,206467182.0,73415840739.88434
,,2019,2,Financial Services,2650384.0,545329308.0899862
,,2019,2,Others,11656557.0,6969423863.830339
,,2019,3,Peer To Peer Payments,461911865.0,1440512511470.7004
,,2019,3,Merchant Payments,376320628.0,123209398484.44376
,,2019,3,Recharge & Bill Payments,240103872.0,101520929811.06812
,,2019,3,Financial Services,2870292.0,617120839.9299941
,,2019,3,Others,13804992.0,6705143103.510092
,,2019,4,Peer To Peer Payments,703497002.0,1963952535223.0903
,,2019,4,Merchant Payments,456578271.0,174239646473.03162
,,2019,4,Recharge & Bill Payments,285310032.0,116344996244.26738
,,2019,4,Financial Services,2476840.0,551204225.4200497
,,2019,4,Others,12583379.0,4811822509.649999
,,2020,1,Peer To Peer Payments,693998661.0,2320557268853.593
,,2020,1,Merchant Payments,566355270.0,231298042209.83606
,,2020,1,Recharge & Bill Payments,351300991.0,140373550367.1558
,,2020,1,Financial Services,1358171.0,773848137.0300016
,,2020,1,Others,10027019.0,4116905195.8207293
,,2020,2,Peer To Peer Payments,631031364.0,2243915932390.771
,,2020,2,Recharge & Bill Payments,448842692.0,171590686463.15784
,,2020,2,Merchant Payments,363275861.0,226908226049.51398
,,2020,2,Financial Services,1682062.0,1751767444.1000087
,,2020,2,Others,3779461.0,1987466180.2098684
,,2020,3,Peer To Peer Payments,916790263.0,3287051873253.504
,,2020,3,Merchant Payments,672019839.0,405291207894.2984
,,2020,3,Recharge & Bill Payments,436172619.0,204262355709.72183
,,2020,3,Financial Services,2531978.0,2673063432.9600067
,,2020,3,Others,5541374.0,2789907563.6502213
,,2020,4,Peer To Peer Payments,1249512647.0,4474548495095.518
,,2020,4,Merchant Payments,1127490136.0,684873639322.252
,,2020,4,Recharge & Bill Payments,479784084.0,227875840842.1121
,,2020,4,Financial Services,2942567.0,3259168195.749941
,,2020,4,Others,9556404.0,5323095366.309718
,,2021,1,Merchant Payments,1467948823.0,844466633896.8679
,,2021,1,Peer To Peer Payments,1447600942.0,5170856441552.582
,,2021,1,Recharge & Bill Payments,530118545.0,260182440730.4327
,,2021,1,Financial Services,3075296.0,3573884778.5300817
,,2021,1,Others,8851525.0,5199901891.8900385
,,2021,2,Peer To Peer Payments,1744272888.0,6163165772736.494
,,2021,2,Merchant Payments,1499626469.0,1003530942287.5988
,,2021,2,Recharge & Bill Payments,685024821.0,300559461295.9022
,,2021,2,Financial Services,3397384.0,3651996523.4499955
,,2021,2,Others,9061732.0,5598131364.820071
,,2021,3,Merchant Payments,2316924871.0,1426965558783.5557
,,2021,3,Peer To Peer Payments,2215575286.0,7429357587018.912
,,2021,3,Recharge & Bill Payments,714583744.0,349234592690.4992
,,2021,3,Financial Services,3112160.0,4043342762.3300233
,,2021,3,Others,13558464.0,7146868847.2897215
,,2021,4,Merchant Payments,3152394530.0,1995855822160.6426
,,2021,4,Peer To Peer Payments,2716561423.0,9203910371491.78
,,2021,4,Recharge & Bill Payments,738096162.0,407266894783.10693
,,2021,4,Financial Services,4141629.0,5028434834.240034
,,2021,4,Others,14562602.0,9296993478.869577
,,2022,1,Merchant Payments,3748851071.0,2272818129376.5205
,,2022,1,Peer To Peer Payments,3074250150.0,10505936803336.926
,,2022,1,Recharge & Bill Payments,749674246.0,447599848131.41187
,,2022,1,Financial Services,4035100.0,4921211866.489969
,,2022,1,Others,16393502.0,8422766458.459174
,,2022,2,Merchant Payments,4765203787.0,2847096877386.341
,,2022,2,Peer To Peer Payments,3506141323.0,12123524700463.535
,,2022,2,Recharge & Bill Payments,845751926.0,523046092987.93964
,,2022,2,Financial Services,3272822.0,3889787479.819907
,,2022,2,Others,11241480.0,6711034131.16017
,,2022,3,Merchant Payments,5618132071.0,3151614767860.314
,,2022,3,Peer To Peer Payments,3957113406.0,12837803371386.29
,,2022,3,Recharge & Bill Payments,956164949.0,607048699730.3645
,,2022,3,Financial Services,3959631.0,4514223164.469998
,,2022,3,Others,10005043.0,6725900102.770244
,,2022,4,Merchant Payments,6565690145.0,3673601044800.037
,,2022,4,Peer To Peer Payments,4459859921.0,14578874324207.227
,,2022,4,Recharge & Bill Payments,991049281.0,649776847580.25
,,2022,4,Financial Services,4623387.0,5360528394.309982
,,2022,4,Others,10013085.0,7361492606.590162
,,2023,1,Merchant Payments,7205999708.0,3745994748195.0
,,2023,1,Peer To Peer Payments,4792478560.0,15924876501456.0
,,2023,1,Recharge & Bill Payments,1076952638.0,829952832616.0
,,2023,1,Financial Services,4884759.0,5673343900.0
,,2023,1,Others,10259195.0,7571900579.0
,,2023,2,Merchant Payments,8529595637.0,4277821161887.0
,,2023,2,Peer To Peer Payments,5374546962.0,17722778868673.0
,,2023,2,Recharge & Bill Payments,1190947064.0,904758857308.0
,,2023,2,Financial Services,5195942.0,6364033676.0
,,2023,2,Others,9341245.0,6919677602.0
,,2023,3,Merchant Payments,9868299757.0,4686944326058.0
,,2023,3,Peer To Peer Payments,5929662466.0,18342686827713.0
,,2023,3,Recharge & Bill Payments,1229068434.0,967694654180.0
,,2023,3,Financial Services,6273522.0,8553479441.0
,,2023,3,Others,8491944.0,6397985054.0
,,2023,4,Merchant Payments,11107996161.0,5419672580085.0
,,2023,4,Peer To Peer Payments,6643982862.0,20533815852133.0
,,2023,4,Recharge & Bill Payments,1247192050.0,1077506924551.0
,,2023,4,Financial Services,7517384.0,9998159518.0
,,2023,4,Others,8651416.0,6391200449.0
,,2024,1,Merchant Payments,12520741960.0,5962442621632.0
,,2024,1,Peer To Peer Payments,7335480797.0,22327480157794.0
,,2024,1,Recharge & Bill Payments,1365204965.0,1150335013422.0
,,2024,1,Financial Services,7419656.0,11806228360.0
,,2024,1,Others,8290191.0,6518078355.0
,,2024,2,Merchant Payments,14634736361.0,6800938567813.0
,,2024,2,Peer To Peer Payments,7929923251.0,23817818323139.0
,,2024,2,Recharge & Bill Payments,1443979969.0,1179029035046.0
,,2024,2,Financial Services,8865844.0,14501331707.0
,,2024,2,Others,8700101.0,8229697142.0
,,2024,3,Merchant Payments,15826083595.0,7132485242978.0
,,2024,3,Peer To Peer Payments,8566984108.0,23963938754607.0
,,2024,3,Recharge & Bill Payments,1409788062.0,1224783540794.0
,,2024,3,Financial Services,10798565.0,17450358563.0
,,2024,3,Others,7361054.0,8309733368.0
,,2024,4,Merchant Payments,17419191808.0,8081429560226.0
,,2024,4,Peer To Peer Payments,9368204284.0,26633866936498.0
,,2024,4,Recharge & Bill Payments,1392529171.0,1255972669825.0
,,2024,4,Financial Services,32113340.0,18162331751.0
,,2024,4,Others,7217236.0,9369386297.0
Andaman & Nicobar Islands,,2018,1,Recharge & Bill Payments,4200.0,1845307.4673655091
Andaman & Nicobar Islands,,2018,1,Peer To Peer Payments,1871.0,12138655.299749982
Andaman & Nicobar Islands,,2018,1,Merchant Payments,298.0,452507.168646613
Andaman & Nicobar Islands,,2018,1,Financial Services,33.0,10601.419933464953
Andaman & Nicobar Islands,,2018,1,Others,256.0,184689.8662902223
Andaman & Nicobar Islands,,2018,2,Recharge & Bill Payments,6735.0,2320944.731074479
Andaman & Nicobar Islands,,2018,2,Peer To Peer Payments,3575.0,24511925.231047668
Andaman & Nicobar Islands,,2018,2,Merchant Payments,603.0,1024491.0133579008
Andaman & Nicobar Islands,,2018,2,Financial Services,59.0,121336.0270987509
Andaman & Nicobar Islands,,2018,2,Others,368.0,359838.50537474576
Andaman & Nicobar Islands,,2018,3,Recharge & Bill Payments,8636.0,4343504.868377829
Andaman & Nicobar Islands,,2018,3,Peer To Peer Payments,6448.0,49270781.541635044
Andaman & Nicobar Islands,,2018,3,Merchant Payments,945.0,1627359.8394868043
Andaman & Nicobar Islands,,2018,3,Financial Services,42.0,1481.4907042806485
Andaman & Nicobar Islands,,2018,3,Others,194.0,314343.39410715323
Andaman & Nicobar Islands,,2018,4,Recharge & Bill Payments,11517.0,5450549.512294375
Andaman & Nicobar Islands,,2018,4,Peer To Peer Payments,10451.0,81001456.97825177
Andaman & Nicobar Islands,,2018,4,Merchant Payments,1421.0,3552027.735492656
Andaman & Nicobar Islands,,2018,4,Financial Services,29.0,76035.7877393286
Andaman & Nicobar Islands,,2018,4,Others,340.0,468266.0606770435
Andaman & Nicobar Islands,,2019,1,Recharge & Bill Payments,15263.0,6611459.8729725825
Andaman & Nicobar Islands,,2019,1,Peer To Peer Payments,13119.0,91808345.86839552
Andaman & Nicobar Islands,,2019,1,Merchant Payments,1759.0,3266589.8469614363
Andaman & Nicobar Islands,,2019,1,Financial Services,62.0,116250.43671861099
Andaman & Nicobar Islands,,2019,1,Others,283.0,497094.6484417205
Andaman & Nicobar Islands,,2019,2,Recharge & Bill Payments,14676.0,7242448.256212333
Andaman & Nicobar Islands,,2019,2,Peer To Peer Payments,14481.0,107525358.66652842
Andaman & Nicobar Islands,,2019,2,Merchant Payments,4031.0,4702152.616619372
Andaman & Nicobar Islands,,2019,2,Financial Services,124.0,113278.91371326067
Andaman & Nicobar Islands,,2019,2,Others,377.0,671471.222589792
Andaman & Nicobar Islands,,2019,3,Recharge & Bill Payments,16219.0,8171737.705916681
Andaman & Nicobar Islands,,2019,3,Peer To Peer Payments,13767.0,101079821.10344616
Andaman & Nicobar Islands,,2019,3,Merchant Payments,3519.0,4428734.574846684
Andaman & Nicobar Islands,,2019,3,Financial Services,50.0,158857.94315586874
Andaman & Nicobar Islands,,2019,3,Others,215.0,232624.75992853564
Andaman & Nicobar Islands,,2019,4,Peer To Peer Payments,18128.0,121493224.30754511
Andaman & Nicobar Islands,,2019,4,Recharge & Bill Payments,13851.0,9538690.916424634
Andaman & Nicobar Islands,,2019,4,Merchant Payments,2920.0,5247500.487902376
Andaman & Nicobar Islands,,2019,4,Financial Services,60.0,295937.2110898865
Andaman & Nicobar Islands,,2019,4,Others,200.0,263177.5944158883
Andaman & Nicobar Islands,,2020,1,Peer To Peer Payments,18324.0,142332401.79234773
Andaman & Nicobar Islands,,2020,1,Recharge & Bill Payments,18268.0,10850414.023977457
Andaman & Nicobar Islands,,2020,1,Merchant Payments,4424.0,7752871.558217709
Andaman & Nicobar Islands,,2020,1,Financial Services,66.0,208231.73071652642
Andaman & Nicobar Islands,,2020,1,Others,216.0,332393.19201521645
Andaman & Nicobar Islands,,2020,2,Recharge & Bill Payments,38125.0,17659622.73418829
Andaman & Nicobar Islands,,2020,2,Peer To Peer Payments,20303.0,141728757.73517442
Andaman & Nicobar Islands,,2020,2,Merchant Payments,4004.0,9236375.740471343
Andaman & Nicobar Islands,,2020,2,Financial Services,175.0,706932.1397115812
Andaman & Nicobar Islands,,2020,2,Others,355.0,313313.0646014327
Andaman & Nicobar Islands,,2020,3,Recharge & Bill Payments,59310.0,24756220.875469353
Andaman & Nicobar Islands,,2020,3,Peer To Peer Payments,40697.0,289078946.7312394
Andaman & Nicobar Islands,,2020,3,Merchant Payments,16096.0,22682992.238478824
Andaman & Nicobar Islands,,2020,3,Financial Services,572.0,961836.7129860274
Andaman & Nicobar Islands,,2020,3,Others,808.0,539449.7721868362
Andaman & Nicobar Islands,,2020,4,Peer To Peer Payments,81439.0,533316526.1814983
Andaman & Nicobar Islands,,2020,4,Recharge & Bill Payments,80811.0,33710030.534383245
Andaman & Nicobar Islands,,2020,4,Merchant Payments,59391.0,56867468.940003954
Andaman & Nicobar Islands,,2020,4,Financial Services,965.0,1880546.9672370641
